model,split,node,n_predictions,rmse,mae
xgboost,test,iv_x08_t05,422,0.0114157464810191,0.0083249822825604
xgboost,test,iv_x08_t06,422,0.0120979400249819,0.0084841649353316
xgboost,test,iv_x08_t07,422,0.0116561305335594,0.0085292931848169
xgboost,test,iv_x08_t08,422,0.0121601638893593,0.0086293671231089
xgboost,test,iv_x08_t09,422,0.0114117096775129,0.0082870603869851
xgboost,test,iv_x08_t10,422,0.010906019501883,0.0078834473456263
xgboost,test,iv_x08_t11,422,0.0119885357795642,0.0090249301217206
xgboost,test,iv_x08_t12,422,0.0124134212527699,0.0092469777022174
xgboost,test,iv_x08_t13,422,0.0135529623783167,0.0101048942430101
xgboost,test,iv_x08_t14,422,0.0143259620957351,0.0107906921768779
xgboost,test,iv_x08_t15,422,0.0142304071288286,0.0105298761241915
xgboost,test,iv_x08_t16,422,0.0155767096943727,0.0113810417991186
xgboost,test,iv_x08_t17,421,0.0182663156349022,0.0127782665233371
xgboost,test,iv_x08_t18,277,0.0157248779202813,0.0113367822090663
xgboost,test,iv_x09_t01,422,0.0121007122013491,0.007936814502888
xgboost,test,iv_x09_t02,422,0.0115718717151677,0.0078884909635614
xgboost,test,iv_x09_t03,422,0.0113036205311328,0.0077139881027411
xgboost,test,iv_x09_t04,422,0.0104606053890028,0.0074203510188603
xgboost,test,iv_x09_t05,422,0.0112190947980285,0.0083104385881356
xgboost,test,iv_x09_t06,422,0.0115353791164742,0.0083593872459083
xgboost,test,iv_x09_t07,422,0.0105149266442382,0.0079014914273871
xgboost,test,iv_x09_t08,422,0.0111829081835918,0.0082352116962301
xgboost,test,iv_x09_t09,422,0.0113783187316652,0.0082459324862127
xgboost,test,iv_x09_t10,422,0.0113486480355213,0.0084915000425212
xgboost,test,iv_x09_t11,422,0.0118207314355559,0.0087683385856288
xgboost,test,iv_x09_t12,422,0.0132803352537018,0.0095499430672623
xgboost,test,iv_x09_t13,422,0.0131424675192364,0.0096747191260279
xgboost,test,iv_x09_t14,422,0.0129392385079347,0.0095411428385492
xgboost,test,iv_x09_t15,422,0.0138975273313692,0.0103686359772845
xgboost,test,iv_x09_t16,422,0.0164296693565389,0.011920467644668
xgboost,test,iv_x09_t17,422,0.0172185134313558,0.0117177134034415
xgboost,test,iv_x09_t18,278,0.0157787366855803,0.010732461639949
xgboost,test,iv_x10_t01,422,0.0115217300732794,0.0077583187154932
xgboost,test,iv_x10_t02,422,0.0111608561209732,0.007766918894197
xgboost,test,iv_x10_t03,422,0.0117785631354266,0.008056896166584
xgboost,test,iv_x10_t04,422,0.0112136648705405,0.0078764535026977
xgboost,test,iv_x10_t05,422,0.011072630283232,0.0082053851709894
xgboost,test,iv_x10_t06,422,0.0112187812370663,0.0082974736752027
xgboost,test,iv_x10_t07,422,0.0118744708135808,0.0087537832161821
xgboost,test,iv_x10_t08,422,0.0121018444174037,0.0086726435850992
xgboost,test,iv_x10_t09,422,0.0108985957755022,0.0080121055786632
xgboost,test,iv_x10_t10,422,0.01176524121382,0.0085846937935445
xgboost,test,iv_x10_t11,422,0.012157838029633,0.0091651386990454
xgboost,test,iv_x10_t12,422,0.0122314919146071,0.0091644990700896
xgboost,test,iv_x10_t13,422,0.0129744084623588,0.0097468531243485
xgboost,test,iv_x10_t14,422,0.0126293651409861,0.0092579075082105
xgboost,test,iv_x10_t15,422,0.0132344636665601,0.009753455633094
xgboost,test,iv_x10_t16,422,0.0148569942059419,0.0111274958223143
xgboost,test,iv_x10_t17,422,0.0156276412458542,0.0111839885849375
xgboost,test,iv_x10_t18,278,0.0141166471920854,0.0103519052897943
xgboost,test,iv_x11_t01,422,0.0117322894763724,0.007972158850084
xgboost,test,iv_x11_t02,422,0.0113504075020411,0.0079179015430146
xgboost,test,iv_x11_t03,422,0.0114249208247282,0.0080885282906048
xgboost,test,iv_x11_t04,422,0.0112647320268327,0.0080728467897568
xgboost,test,iv_x11_t05,422,0.0118605377084241,0.0084399603712824
xgboost,test,iv_x11_t06,422,0.0117968382646751,0.0086728573585641
xgboost,test,iv_x11_t07,422,0.0118892374140502,0.008496322440917
xgboost,test,iv_x11_t08,422,0.0119891502840147,0.0086218556354484
xgboost,test,iv_x11_t09,422,0.0107592313857214,0.0078497762435125
xgboost,test,iv_x11_t10,422,0.0109664070916324,0.0077561820755068
xgboost,test,iv_x11_t11,422,0.0113878722746291,0.0080377158519985
xgboost,test,iv_x11_t12,422,0.0130955727090764,0.0091503782822889
xgboost,test,iv_x11_t13,422,0.0133951982421621,0.0098114376356547
xgboost,test,iv_x11_t14,422,0.0126727394160198,0.0092452694340855
xgboost,test,iv_x11_t15,422,0.0139394796206283,0.0097694155326964
xgboost,test,iv_x11_t16,422,0.0146332461830333,0.0103804292877553
xgboost,test,iv_x11_t17,422,0.0151550615173618,0.0107831050794056
xgboost,test,iv_x11_t18,278,0.0150010415186282,0.0097566004808792
xgboost,test,iv_x12_t01,422,0.0114071479537685,0.0080429292189694
xgboost,test,iv_x12_t02,422,0.0108068619793563,0.0073726337572024
xgboost,test,iv_x12_t03,422,0.0111704368181071,0.0079326052146564
xgboost,test,iv_x12_t04,422,0.0110408038193711,0.0078122323199564
xgboost,test,iv_x12_t05,422,0.0128136279731357,0.0093171842614115
xgboost,test,iv_x12_t06,422,0.0121454549572788,0.0090192393811663
xgboost,test,iv_x12_t07,422,0.0122395750961444,0.0088694648370312
xgboost,test,iv_x12_t08,422,0.0129563318518781,0.0089287424462129
xgboost,test,iv_x12_t09,422,0.0107523990212463,0.007578718624181
