quote_date,coverage_final,n_obs_raw,n_obs_unique,coverage,status,interp_used
2015-12-24,0.682,494,444,0.682,kept,linear
2015-12-28,0.768,727,635,0.768,kept,linear
2015-12-29,0.686,828,696,0.686,kept,linear
2015-12-30,0.656,732,628,0.656,kept,linear
2015-12-31,0.77,700,605,0.77,kept,linear
2016-01-04,0.762,1017,840,0.762,kept,linear
2016-01-05,0.806,805,675,0.806,kept,linear
2016-01-06,0.772,964,819,0.772,kept,linear
2016-01-07,0.82,1018,834,0.82,kept,linear
2016-01-08,0.818,971,798,0.818,kept,linear
2016-01-11,0.828,1103,890,0.828,kept,linear
2016-01-12,0.794,975,799,0.794,kept,linear
2016-01-13,0.808,1110,906,0.808,kept,linear
2016-01-14,0.828,963,775,0.828,kept,linear
2016-01-15,0.804,1089,888,0.804,kept,linear
2016-01-19,0.756,1026,826,0.756,kept,linear
2016-01-20,0.74,1247,972,0.74,kept,linear
2016-01-21,0.83,891,737,0.83,kept,linear
2016-01-22,0.808,946,770,0.808,kept,linear
2016-01-25,0.78,903,758,0.78,kept,linear
2016-01-26,0.738,885,737,0.738,kept,linear
2016-01-27,0.768,1005,843,0.768,kept,linear
2016-01-28,0.694,729,622,0.694,kept,linear
2016-01-29,0.82,1015,835,0.82,kept,linear
2016-02-01,0.806,832,694,0.806,kept,linear
2016-02-02,0.74,854,711,0.74,kept,linear
2016-02-03,0.746,851,738,0.746,kept,linear
2016-02-04,0.724,693,591,0.724,kept,linear
2016-02-05,0.772,824,687,0.772,kept,linear
2016-02-08,0.76,1024,838,0.76,kept,linear
2016-02-09,0.738,876,716,0.738,kept,linear
2016-02-10,0.742,819,684,0.742,kept,linear
2016-02-11,0.752,922,734,0.752,kept,linear
2016-02-12,0.752,840,700,0.752,kept,linear
2016-02-16,0.708,932,758,0.708,kept,linear
2016-02-17,0.702,1066,863,0.702,kept,linear
2016-02-18,0.708,776,674,0.708,kept,linear
2016-02-19,0.682,774,679,0.682,kept,linear
2016-02-22,0.692,897,751,0.692,kept,linear
2016-02-23,0.698,902,782,0.698,kept,linear
2016-02-24,0.778,846,729,0.778,kept,linear
2016-02-25,0.672,735,631,0.672,kept,linear
2016-02-26,0.652,840,699,0.652,kept,linear
2016-02-29,0.652,827,702,0.652,kept,linear
2016-03-01,0.638,996,819,0.638,kept,linear
2016-03-02,0.614,801,662,0.614,kept,linear
2016-03-03,0.614,706,606,0.614,kept,linear
2016-03-04,0.612,789,649,0.612,kept,linear
2016-03-07,0.65,735,621,0.65,kept,linear
2016-03-08,0.632,817,692,0.632,kept,linear
2016-03-09,0.632,695,602,0.632,kept,linear
2016-03-10,0.648,739,618,0.648,kept,linear
2016-03-11,0.61,803,672,0.61,kept,linear
2016-03-14,0.624,731,607,0.624,kept,linear
2016-03-15,0.65,724,594,0.65,kept,linear
2016-03-16,0.58,804,654,0.58,kept,linear
2016-03-17,0.61,816,682,0.61,kept,linear
2016-03-18,0.646,797,653,0.646,kept,linear
2016-03-21,0.64,733,608,0.64,kept,linear
2016-03-22,0.656,876,743,0.656,kept,linear
2016-03-23,0.686,870,729,0.686,kept,linear
2016-03-24,0.738,780,666,0.738,kept,linear
2016-03-28,0.654,702,594,0.654,kept,linear
2016-03-29,0.684,867,711,0.684,kept,linear
2016-03-30,0.704,939,756,0.704,kept,linear
2016-03-31,0.664,665,561,0.664,kept,linear
2016-04-01,0.68,814,671,0.68,kept,linear
2016-04-04,0.654,780,663,0.654,kept,linear
2016-04-05,0.77,893,744,0.77,kept,linear
2016-04-06,0.658,796,695,0.658,kept,linear
2016-04-07,0.738,846,712,0.738,kept,linear
2016-04-08,0.67,713,607,0.67,kept,linear
2016-04-11,0.738,872,730,0.738,kept,linear
2016-04-12,0.744,936,769,0.744,kept,linear
2016-04-13,0.7,983,797,0.7,kept,linear
2016-04-14,0.626,760,637,0.626,kept,linear
2016-04-15,0.678,762,649,0.678,kept,linear
2016-04-18,0.646,904,752,0.646,kept,linear
2016-04-19,0.676,911,749,0.676,kept,linear
2016-04-20,0.736,967,786,0.736,kept,linear
2016-04-21,0.704,794,670,0.704,kept,linear
2016-04-22,0.672,776,668,0.672,kept,linear
2016-04-25,0.632,900,764,0.632,kept,linear
2016-04-26,0.65,733,635,0.65,kept,linear
2016-04-27,0.65,839,722,0.65,kept,linear
2016-04-28,0.71,830,705,0.71,kept,linear
2016-04-29,0.686,983,808,0.686,kept,linear
2016-05-02,0.628,767,652,0.628,kept,linear
2016-05-03,0.644,833,699,0.644,kept,linear
2016-05-04,0.656,838,706,0.656,kept,linear
2016-05-05,0.664,658,569,0.664,kept,linear
2016-05-06,0.652,783,654,0.652,kept,linear
2016-05-09,0.59,749,638,0.59,kept,linear
2016-05-10,0.646,855,715,0.646,kept,linear
2016-05-11,0.61,782,704,0.61,kept,linear
2016-05-12,0.578,704,580,0.578,kept,linear
2016-05-13,0.604,842,695,0.604,kept,linear
2016-05-16,0.584,819,661,0.584,kept,linear
2016-05-17,0.628,859,729,0.628,kept,linear
2016-05-18,0.58,870,698,0.58,kept,linear
2016-05-19,0.582,826,668,0.582,kept,linear
2016-05-20,0.58,787,668,0.58,kept,linear
2016-05-23,0.694,754,634,0.694,kept,linear
2016-05-24,0.584,869,704,0.584,kept,linear
2016-05-25,0.6,871,702,0.6,kept,linear
2016-05-26,0.54,646,543,0.54,kept,linear
2016-05-27,0.532,677,565,0.532,kept,linear
2016-05-31,0.6,718,566,0.6,kept,linear
2016-06-01,0.546,636,518,0.546,kept,linear
2016-06-02,0.564,571,459,0.564,kept,linear
2016-06-03,0.594,596,485,0.594,kept,linear
2016-06-06,0.532,654,513,0.532,kept,linear
2016-06-07,0.574,745,600,0.574,kept,linear
2016-06-08,0.546,704,578,0.546,kept,linear
2016-06-09,0.578,637,516,0.578,kept,linear
2016-06-10,0.534,774,630,0.534,kept,linear
2016-06-13,0.554,809,682,0.554,kept,linear
2016-06-14,0.56,842,681,0.56,kept,linear
2016-06-15,0.55,756,626,0.55,kept,linear
2016-06-16,0.714,723,608,0.714,kept,linear
2016-06-17,0.722,677,574,0.722,kept,linear
2016-06-20,0.698,762,648,0.698,kept,linear
2016-06-21,0.68,668,579,0.68,kept,linear
2016-06-22,0.666,712,611,0.666,kept,linear
2016-06-23,0.606,586,488,0.606,kept,linear
2016-06-24,0.73,833,660,0.73,kept,linear
2016-06-27,0.788,895,693,0.788,kept,linear
2016-06-28,0.71,828,662,0.71,kept,linear
2016-06-29,0.67,891,709,0.67,kept,linear
2016-06-30,0.704,781,624,0.704,kept,linear
2016-07-01,0.65,742,619,0.65,kept,linear
2016-07-05,0.7,805,658,0.7,kept,linear
2016-07-06,0.672,811,691,0.672,kept,linear
2016-07-07,0.606,656,536,0.606,kept,linear
2016-07-08,0.724,807,638,0.724,kept,linear
2016-07-11,0.712,868,694,0.712,kept,linear
2016-07-12,0.718,877,711,0.718,kept,linear
2016-07-13,0.696,826,674,0.696,kept,linear
2016-07-14,0.658,795,620,0.658,kept,linear
2016-07-15,0.708,711,587,0.708,kept,linear
2016-07-18,0.686,745,607,0.686,kept,linear
2016-07-19,0.648,755,638,0.648,kept,linear
2016-07-20,0.596,886,722,0.596,kept,linear
2016-07-21,0.678,800,657,0.678,kept,linear
2016-07-22,0.696,792,680,0.696,kept,linear
2016-07-25,0.69,767,651,0.69,kept,linear
2016-07-26,0.656,783,657,0.656,kept,linear
2016-07-27,0.656,803,654,0.656,kept,linear
2016-07-28,0.668,709,591,0.668,kept,linear
2016-07-29,0.692,764,621,0.692,kept,linear
2016-08-01,0.666,816,666,0.666,kept,linear
2016-08-02,0.664,770,627,0.664,kept,linear
2016-08-03,0.612,628,534,0.612,kept,linear
2016-08-04,0.596,526,440,0.596,kept,linear
2016-08-05,0.726,694,544,0.726,kept,linear
2016-08-08,0.548,680,531,0.548,kept,linear
2016-08-09,0.646,746,589,0.646,kept,linear
2016-08-10,0.598,696,598,0.598,kept,linear
2016-08-11,0.642,651,508,0.642,kept,linear
2016-08-12,0.594,614,496,0.594,kept,linear
2016-08-15,0.578,677,534,0.578,kept,linear
2016-08-16,0.546,745,603,0.546,kept,linear
2016-08-17,0.626,705,586,0.626,kept,linear
2016-08-18,0.58,592,505,0.58,kept,linear
2016-08-19,0.56,638,532,0.56,kept,linear
2016-08-22,0.578,664,555,0.578,kept,linear
2016-08-23,0.634,660,537,0.634,kept,linear
2016-08-24,0.56,721,610,0.56,kept,linear
2016-08-25,0.668,603,514,0.668,kept,linear
2016-08-26,0.586,654,536,0.586,kept,linear
2016-08-29,0.608,658,551,0.608,kept,linear
2016-08-30,0.594,682,583,0.594,kept,linear
2016-08-31,0.59,775,648,0.59,kept,linear
2016-09-01,0.562,599,503,0.562,kept,linear
2016-09-02,0.572,680,555,0.572,kept,linear
2016-09-06,0.482,701,572,0.482,kept,linear
2016-09-07,0.576,716,610,0.576,kept,linear
2016-09-08,0.63,613,510,0.63,kept,linear
2016-09-09,0.566,942,745,0.566,kept,linear
2016-09-12,0.574,908,718,0.574,kept,linear
2016-09-13,0.524,884,735,0.524,kept,linear
2016-09-14,0.536,858,694,0.536,kept,linear
2016-09-15,0.54,696,574,0.54,kept,linear
2016-09-16,0.574,722,606,0.574,kept,linear
2016-09-19,0.478,716,599,0.478,kept,linear
2016-09-20,0.586,673,568,0.586,kept,linear
2016-09-21,0.634,743,600,0.634,kept,linear
2016-09-22,0.62,745,615,0.62,kept,linear
2016-09-23,0.64,692,580,0.64,kept,linear
2016-09-26,0.688,809,679,0.688,kept,linear
2016-09-27,0.67,766,635,0.67,kept,linear
2016-09-28,0.706,832,682,0.706,kept,linear
2016-09-29,0.65,716,581,0.65,kept,linear
2016-09-30,0.712,774,643,0.712,kept,linear
2016-10-03,0.63,696,567,0.63,kept,linear
2016-10-04,0.694,797,657,0.694,kept,linear
2016-10-05,0.716,715,630,0.716,kept,linear
2016-10-06,0.668,703,595,0.668,kept,linear
2016-10-07,0.65,789,659,0.65,kept,linear
2016-10-11,0.762,964,786,0.762,kept,linear
2016-10-12,0.682,857,703,0.682,kept,linear
2016-10-13,0.732,908,740,0.732,kept,linear
2016-10-14,0.674,858,707,0.674,kept,linear
2016-10-17,0.642,870,709,0.642,kept,linear
2016-10-18,0.678,888,732,0.678,kept,linear
2016-10-19,0.676,873,692,0.676,kept,linear
2016-10-20,0.654,834,675,0.654,kept,linear
2016-10-21,0.662,824,682,0.662,kept,linear
2016-10-24,0.728,858,706,0.728,kept,linear
2016-10-25,0.706,832,683,0.706,kept,linear
2016-10-26,0.76,953,769,0.76,kept,linear
2016-10-27,0.716,807,663,0.716,kept,linear
2016-10-28,0.71,835,664,0.71,kept,linear
2016-10-31,0.6,773,661,0.6,kept,linear
2016-11-01,0.676,865,695,0.676,kept,linear
2016-11-02,0.69,829,682,0.69,kept,linear
2016-11-03,0.652,679,592,0.652,kept,linear
2016-11-04,0.624,759,623,0.624,kept,linear
2016-11-07,0.644,759,620,0.644,kept,linear
2016-11-08,0.572,655,556,0.572,kept,linear
2016-11-09,0.626,911,711,0.626,kept,linear
2016-11-10,0.658,812,649,0.658,kept,linear
2016-11-14,0.644,836,698,0.644,kept,linear
2016-11-15,0.636,859,709,0.636,kept,linear
2016-11-16,0.656,785,654,0.656,kept,linear
2016-11-17,0.618,759,628,0.618,kept,linear
2016-11-18,0.658,720,613,0.658,kept,linear
2016-11-21,0.706,839,675,0.706,kept,linear
2016-11-22,0.612,818,647,0.612,kept,linear
2016-11-23,0.61,763,634,0.61,kept,linear
2016-11-25,0.616,629,531,0.616,kept,linear
2016-11-28,0.624,747,608,0.624,kept,linear
2016-11-29,0.606,722,588,0.606,kept,linear
2016-11-30,0.646,787,655,0.646,kept,linear
2016-12-01,0.646,682,561,0.646,kept,linear
2016-12-02,0.558,660,557,0.558,kept,linear
2016-12-05,0.632,768,619,0.632,kept,linear
2016-12-06,0.614,765,622,0.614,kept,linear
2016-12-07,0.65,1019,819,0.65,kept,linear
2016-12-08,0.608,866,687,0.608,kept,linear
2016-12-09,0.596,901,713,0.596,kept,linear
2016-12-12,0.542,926,727,0.542,kept,linear
2016-12-13,0.59,1015,795,0.59,kept,linear
2016-12-14,0.54,944,745,0.54,kept,linear
2016-12-15,0.78,869,689,0.78,kept,linear
2016-12-16,0.754,891,715,0.754,kept,linear
2016-12-19,0.79,906,708,0.79,kept,linear
2016-12-20,0.786,901,730,0.786,kept,linear
2016-12-21,0.77,773,626,0.77,kept,linear
2016-12-22,0.742,780,626,0.742,kept,linear
2016-12-23,0.708,654,552,0.708,kept,linear
2016-12-27,0.744,813,671,0.744,kept,linear
2016-12-28,0.712,948,775,0.712,kept,linear
2016-12-29,0.728,769,637,0.728,kept,linear
2016-12-30,0.758,965,781,0.758,kept,linear
2017-01-03,0.754,921,748,0.754,kept,linear
2017-01-04,0.732,903,744,0.732,kept,linear
2017-01-05,0.712,749,605,0.712,kept,linear
2017-01-06,0.726,892,730,0.726,kept,linear
2017-01-09,0.72,837,686,0.72,kept,linear
2017-01-10,0.736,909,746,0.736,kept,linear
2017-01-11,0.674,940,756,0.674,kept,linear
2017-01-12,0.732,870,709,0.732,kept,linear
2017-01-13,0.678,811,658,0.678,kept,linear
2017-01-17,0.686,930,730,0.686,kept,linear
2017-01-18,0.678,851,670,0.678,kept,linear
2017-01-19,0.77,815,672,0.77,kept,linear
2017-01-20,0.788,814,670,0.788,kept,linear
2017-01-23,0.806,869,701,0.806,kept,linear
2017-01-24,0.776,918,728,0.776,kept,linear
2017-01-25,0.78,985,770,0.78,kept,linear
2017-01-26,0.768,771,595,0.768,kept,linear
2017-01-27,0.706,817,658,0.706,kept,linear
2017-01-30,0.75,895,693,0.75,kept,linear
2017-01-31,0.726,832,641,0.726,kept,linear
2017-02-01,0.71,773,633,0.71,kept,linear
2017-02-02,0.7,646,514,0.7,kept,linear
2017-02-03,0.74,775,609,0.74,kept,linear
2017-02-06,0.684,744,598,0.684,kept,linear
2017-02-07,0.702,764,621,0.702,kept,linear
2017-02-08,0.648,741,618,0.648,kept,linear
2017-02-09,0.664,773,611,0.664,kept,linear
2017-02-10,0.68,777,593,0.68,kept,linear
2017-02-13,0.68,844,664,0.68,kept,linear
2017-02-14,0.648,867,687,0.648,kept,linear
2017-02-15,0.7,986,758,0.7,kept,linear
2017-02-16,0.678,871,695,0.678,kept,linear
2017-02-17,0.676,890,698,0.676,kept,linear
2017-02-21,0.676,1074,822,0.676,kept,linear
2017-02-22,0.656,1017,798,0.656,kept,linear
2017-02-23,0.69,914,710,0.69,kept,linear
2017-02-24,0.654,849,698,0.654,kept,linear
2017-02-27,0.606,947,741,0.606,kept,linear
2017-02-28,0.662,907,720,0.662,kept,linear
2017-03-01,0.654,1151,868,0.654,kept,linear
2017-03-02,0.62,868,671,0.62,kept,linear
2017-03-03,0.626,861,665,0.626,kept,linear
2017-03-06,0.614,864,674,0.614,kept,linear
2017-03-07,0.644,837,659,0.644,kept,linear
2017-03-08,0.63,842,712,0.63,kept,linear
2017-03-09,0.626,788,632,0.626,kept,linear
2017-03-10,0.604,759,603,0.604,kept,linear
2017-03-13,0.614,742,619,0.614,kept,linear
2017-03-14,0.6,920,721,0.6,kept,linear
2017-03-15,0.6,857,651,0.6,kept,linear
2017-03-16,0.598,835,641,0.598,kept,linear
2017-03-17,0.62,830,648,0.62,kept,linear
2017-03-20,0.576,812,620,0.576,kept,linear
2017-03-21,0.696,976,725,0.696,kept,linear
2017-03-22,0.694,913,700,0.694,kept,linear
2017-03-23,0.706,761,599,0.706,kept,linear
2017-03-24,0.622,734,586,0.622,kept,linear
2017-03-27,0.708,925,732,0.708,kept,linear
2017-03-28,0.75,993,772,0.75,kept,linear
2017-03-29,0.702,905,725,0.702,kept,linear
2017-03-30,0.658,828,643,0.658,kept,linear
2017-03-31,0.648,760,619,0.648,kept,linear
2017-04-03,0.756,940,731,0.756,kept,linear
2017-04-04,0.654,839,682,0.654,kept,linear
2017-04-05,0.694,1047,803,0.694,kept,linear
2017-04-06,0.642,725,595,0.642,kept,linear
2017-04-07,0.714,791,646,0.714,kept,linear
2017-04-10,0.692,901,712,0.692,kept,linear
2017-04-11,0.696,1061,820,0.696,kept,linear
2017-04-12,0.782,991,764,0.782,kept,linear
2017-04-13,0.624,931,730,0.624,kept,linear
2017-04-17,0.782,967,764,0.782,kept,linear
2017-04-18,0.778,968,744,0.778,kept,linear
2017-04-19,0.606,1024,779,0.606,kept,linear
2017-04-20,0.746,971,732,0.746,kept,linear
2017-04-21,0.612,877,672,0.612,kept,linear
2017-04-24,0.674,1104,837,0.674,kept,linear
2017-04-25,0.732,1183,913,0.732,kept,linear
2017-04-26,0.63,1123,873,0.63,kept,linear
2017-04-27,0.646,919,720,0.646,kept,linear
2017-04-28,0.642,966,751,0.642,kept,linear
2017-05-01,0.648,1001,773,0.648,kept,linear
2017-05-02,0.594,920,660,0.594,kept,linear
2017-05-03,0.618,1054,766,0.618,kept,linear
2017-05-04,0.614,930,642,0.614,kept,linear
2017-05-05,0.63,990,704,0.63,kept,linear
2017-05-08,0.622,1066,777,0.622,kept,linear
2017-05-09,0.656,1101,758,0.656,kept,linear
2017-05-10,0.582,1006,767,0.582,kept,linear
2017-05-11,0.62,1048,763,0.62,kept,linear
2017-05-12,0.596,1002,723,0.596,kept,linear
2017-05-15,0.612,1107,787,0.612,kept,linear
2017-05-16,0.596,1022,722,0.596,kept,linear
2017-05-17,0.626,1317,920,0.626,kept,linear
2017-05-18,0.622,1115,822,0.622,kept,linear
2017-05-19,0.562,1111,795,0.562,kept,linear
2017-05-22,0.554,1097,758,0.554,kept,linear
2017-05-23,0.586,1075,759,0.586,kept,linear
2017-05-24,0.626,1110,775,0.626,kept,linear
2017-05-25,0.578,1183,811,0.578,kept,linear
2017-05-26,0.558,960,716,0.558,kept,linear
2017-05-30,0.562,1015,726,0.562,kept,linear
2017-05-31,0.55,1131,813,0.55,kept,linear
2017-06-01,0.57,1158,777,0.57,kept,linear
2017-06-02,0.594,1229,857,0.594,kept,linear
2017-06-05,0.542,1116,768,0.542,kept,linear
2017-06-06,0.598,1052,742,0.598,kept,linear
2017-06-07,0.578,1009,722,0.578,kept,linear
2017-06-08,0.536,940,666,0.536,kept,linear
2017-06-09,0.536,1182,797,0.536,kept,linear
2017-06-12,0.526,1136,808,0.526,kept,linear
2017-06-13,0.524,1021,769,0.524,kept,linear
2017-06-14,0.518,1112,799,0.518,kept,linear
2017-06-15,0.732,1160,839,0.732,kept,linear
2017-06-16,0.668,1128,794,0.668,kept,linear
2017-06-19,0.704,1339,897,0.704,kept,linear
2017-06-20,0.694,1157,797,0.694,kept,linear
2017-06-21,0.682,1177,809,0.682,kept,linear
2017-06-22,0.736,911,678,0.736,kept,linear
2017-06-23,0.652,1025,742,0.652,kept,linear
2017-06-26,0.698,1155,772,0.698,kept,linear
2017-06-27,0.72,1301,817,0.72,kept,linear
2017-06-28,0.724,1182,852,0.724,kept,linear
2017-06-29,0.732,1345,880,0.732,kept,linear
2017-06-30,0.75,1202,825,0.75,kept,linear
2017-07-03,0.692,958,682,0.692,kept,linear
2017-07-05,0.738,972,710,0.738,kept,linear
2017-07-06,0.626,953,645,0.626,kept,linear
2017-07-07,0.65,1154,759,0.65,kept,linear
2017-07-10,0.66,1131,766,0.66,kept,linear
2017-07-11,0.646,1172,777,0.646,kept,linear
2017-07-12,0.722,1271,828,0.722,kept,linear
2017-07-13,0.718,1099,708,0.718,kept,linear
2017-07-14,0.656,1277,829,0.656,kept,linear
2017-07-17,0.648,1245,820,0.648,kept,linear
2017-07-18,0.664,1219,778,0.664,kept,linear
2017-07-19,0.666,1334,814,0.666,kept,linear
2017-07-20,0.614,1110,735,0.614,kept,linear
2017-07-21,0.62,1119,748,0.62,kept,linear
2017-07-24,0.616,1081,722,0.616,kept,linear
2017-07-25,0.694,1129,731,0.694,kept,linear
2017-07-26,0.638,1122,748,0.638,kept,linear
2017-07-27,0.6,1209,757,0.6,kept,linear
2017-07-28,0.622,1120,763,0.622,kept,linear
2017-07-31,0.684,1126,761,0.684,kept,linear
2017-08-01,0.64,1080,722,0.64,kept,linear
2017-08-02,0.672,1106,735,0.672,kept,linear
2017-08-03,0.596,967,634,0.596,kept,linear
2017-08-04,0.628,1027,667,0.628,kept,linear
2017-08-07,0.634,1014,703,0.634,kept,linear
2017-08-08,0.588,1181,764,0.588,kept,linear
2017-08-09,0.606,1288,827,0.606,kept,linear
2017-08-10,0.602,1271,815,0.602,kept,linear
2017-08-11,0.594,1241,803,0.594,kept,linear
2017-08-14,0.568,1294,813,0.568,kept,linear
2017-08-15,0.568,1126,749,0.568,kept,linear
2017-08-16,0.556,1158,778,0.556,kept,linear
2017-08-17,0.674,1174,786,0.674,kept,linear
2017-08-18,0.612,1207,786,0.612,kept,linear
2017-08-21,0.622,1148,767,0.622,kept,linear
2017-08-22,0.584,1139,766,0.584,kept,linear
2017-08-23,0.57,1127,805,0.57,kept,linear
2017-08-24,0.584,1005,714,0.584,kept,linear
2017-08-25,0.562,1032,708,0.562,kept,linear
2017-08-28,0.566,1076,754,0.566,kept,linear
2017-08-29,0.506,1076,749,0.506,kept,linear
2017-08-30,0.57,1147,796,0.57,kept,linear
2017-08-31,0.572,1210,795,0.572,kept,linear
2017-09-01,0.56,1206,789,0.56,kept,linear
2017-09-05,0.576,1256,812,0.576,kept,linear
2017-09-06,0.54,1239,809,0.54,kept,linear
2017-09-07,0.558,1078,756,0.558,kept,linear
2017-09-08,0.522,1119,769,0.522,kept,linear
2017-09-11,0.54,1366,892,0.54,kept,linear
2017-09-12,0.554,1305,888,0.554,kept,linear
2017-09-13,0.532,1307,889,0.532,kept,linear
2017-09-14,0.52,1090,757,0.52,kept,linear
2017-09-15,0.464,1239,822,0.464,kept,linear
2017-09-18,0.534,1360,873,0.534,kept,linear
2017-09-19,0.578,1197,795,0.578,kept,linear
2017-09-20,0.566,1388,859,0.566,kept,linear
2017-09-21,0.694,1186,802,0.694,kept,linear
2017-09-22,0.648,1170,789,0.648,kept,linear
2017-09-25,0.76,1298,892,0.76,kept,linear
2017-09-26,0.664,1151,801,0.664,kept,linear
2017-09-27,0.788,1363,926,0.788,kept,linear
2017-09-28,0.682,1136,772,0.682,kept,linear
2017-09-29,0.756,1436,937,0.756,kept,linear
2017-10-02,0.656,1330,865,0.656,kept,linear
2017-10-03,0.766,1211,803,0.766,kept,linear
2017-10-04,0.674,1367,893,0.674,kept,linear
2017-10-05,0.646,1358,880,0.646,kept,linear
2017-10-06,0.72,1220,835,0.72,kept,linear
2017-10-10,0.742,1154,759,0.742,kept,linear
2017-10-11,0.72,1208,806,0.72,kept,linear
2017-10-12,0.66,1149,722,0.66,kept,linear
2017-10-13,0.722,1158,767,0.722,kept,linear
2017-10-16,0.646,1219,801,0.646,kept,linear
2017-10-17,0.652,1106,728,0.652,kept,linear
2017-10-18,0.686,1320,845,0.686,kept,linear
2017-10-19,0.6,1115,765,0.6,kept,linear
2017-10-20,0.662,1285,856,0.662,kept,linear
2017-10-23,0.642,1219,817,0.642,kept,linear
2017-10-24,0.688,1115,753,0.688,kept,linear
2017-10-25,0.638,1367,897,0.638,kept,linear
2017-10-26,0.62,974,664,0.62,kept,linear
2017-10-27,0.624,1151,759,0.624,kept,linear
2017-10-30,0.648,1159,778,0.648,kept,linear
2017-10-31,0.732,1093,727,0.732,kept,linear
2017-11-01,0.62,1115,736,0.62,kept,linear
2017-11-02,0.602,1002,650,0.602,kept,linear
2017-11-03,0.56,1063,708,0.56,kept,linear
2017-11-06,0.634,1109,734,0.634,kept,linear
2017-11-07,0.666,1150,772,0.666,kept,linear
2017-11-08,0.636,1125,767,0.636,kept,linear
2017-11-09,0.646,1261,841,0.646,kept,linear
2017-11-10,0.614,1126,784,0.614,kept,linear
2017-11-13,0.62,1151,783,0.62,kept,linear
2017-11-14,0.618,1228,828,0.618,kept,linear
2017-11-15,0.612,1384,943,0.612,kept,linear
2017-11-16,0.63,1042,810,0.63,kept,linear
2017-11-17,0.622,1137,833,0.622,kept,linear
2017-11-20,0.594,1124,786,0.594,kept,linear
2017-11-21,0.602,1272,849,0.602,kept,linear
2017-11-22,0.592,1114,807,0.592,kept,linear
2017-11-24,0.502,902,630,0.502,kept,linear
2017-11-27,0.592,1093,771,0.592,kept,linear
2017-11-28,0.544,1257,816,0.544,kept,linear
2017-11-29,0.544,1300,855,0.544,kept,linear
2017-11-30,0.532,1117,766,0.532,kept,linear
2017-12-01,0.538,1301,843,0.538,kept,linear
2017-12-04,0.546,1242,824,0.546,kept,linear
2017-12-05,0.578,1107,742,0.578,kept,linear
2017-12-06,0.49,1125,773,0.49,kept,linear
2017-12-07,0.554,1008,691,0.554,kept,linear
2017-12-08,0.508,1136,783,0.508,kept,linear
2017-12-11,0.518,1250,822,0.518,kept,linear
2017-12-12,0.512,1238,803,0.512,kept,linear
2017-12-13,0.514,1228,802,0.514,kept,linear
2017-12-14,0.506,1156,781,0.506,kept,linear
2017-12-15,0.528,1323,854,0.528,kept,linear
2017-12-18,0.546,1446,906,0.546,kept,linear
2017-12-19,0.524,1292,823,0.524,kept,linear
2017-12-20,0.466,1165,784,0.466,kept,linear
2017-12-21,0.754,1101,760,0.754,kept,linear
2017-12-22,0.652,1097,762,0.652,kept,linear
2017-12-26,0.68,997,696,0.68,kept,linear
2017-12-27,0.642,1118,790,0.642,kept,linear
2017-12-28,0.74,953,670,0.74,kept,linear
2017-12-29,0.688,1070,741,0.688,kept,linear
2018-01-02,0.782,1160,716,0.782,kept,linear
2018-01-03,0.728,1179,778,0.728,kept,linear
2018-01-04,0.724,1232,780,0.724,kept,linear
2018-01-05,0.716,1311,811,0.716,kept,linear
2018-01-08,0.712,1348,854,0.712,kept,linear
2018-01-09,0.724,1329,881,0.724,kept,linear
2018-01-10,0.7,1427,895,0.7,kept,linear
2018-01-11,0.732,1363,828,0.732,kept,linear
2018-01-12,0.718,1490,912,0.718,kept,linear
2018-01-16,0.708,1638,935,0.708,kept,linear
2018-01-17,0.772,1625,961,0.772,kept,linear
2018-01-18,0.734,1342,862,0.734,kept,linear
2018-01-19,0.768,1355,890,0.768,kept,linear
2018-01-22,0.722,1441,928,0.722,kept,linear
2018-01-23,0.734,1480,943,0.734,kept,linear
2018-01-24,0.758,1614,1008,0.758,kept,linear
2018-01-25,0.728,1363,884,0.728,kept,linear
2018-01-26,0.786,1506,955,0.786,kept,linear
2018-01-29,0.772,1612,1016,0.772,kept,linear
2018-01-30,0.754,1583,983,0.754,kept,linear
2018-01-31,0.754,1427,926,0.754,kept,linear
2018-02-01,0.712,1216,773,0.712,kept,linear
2018-02-02,0.728,1623,994,0.728,kept,linear
2018-02-05,0.742,1668,1048,0.742,kept,linear
2018-02-06,0.688,1701,1035,0.688,kept,linear
2018-02-07,0.778,1709,1101,0.778,kept,linear
2018-02-08,0.712,1597,989,0.712,kept,linear
2018-02-09,0.706,1592,1017,0.706,kept,linear
2018-02-12,0.714,1697,1008,0.714,kept,linear
2018-02-13,0.71,1370,850,0.71,kept,linear
2018-02-14,0.686,1497,967,0.686,kept,linear
2018-02-15,0.674,1182,846,0.674,kept,linear
2018-02-16,0.704,1330,921,0.704,kept,linear
2018-02-20,0.7,1148,836,0.7,kept,linear
2018-02-21,0.722,1273,904,0.722,kept,linear
2018-02-22,0.686,1046,771,0.686,kept,linear
2018-02-23,0.644,1112,796,0.644,kept,linear
2018-02-26,0.66,1491,969,0.66,kept,linear
2018-02-27,0.652,1441,952,0.652,kept,linear
2018-02-28,0.638,1267,832,0.638,kept,linear
2018-03-01,0.666,1436,934,0.666,kept,linear
2018-03-02,0.658,1400,932,0.658,kept,linear
2018-03-05,0.652,1358,912,0.652,kept,linear
2018-03-06,0.678,1220,849,0.678,kept,linear
